fnum;f_id;aj;bnr;ba;koorx;koory;ahc;dec;d1;d2;dh2;htot;kag;ic1;ic2;ic3;ic4;ic5;ic6;bem;cond;fid_bid;fid_bid_aj;ahc_dec
CHOR12;12;2006;21;101;89.5;8.4;1;1;252;260;NA;NA;NA;1;1;1;4;4;6;;12_20;12_21;12_21_2006;11
CHOR12;12;2012;21;101;89.5;8.4;1;1;255;260;NA;NA;NA;1;1;2;4;4;6;;12_21;12_21;12_21_2012;11
CHOR12;12;2006;22;101;89.6;8.8;3;7;95;96;NA;NA;NA;NA;NA;NA;NA;6;NA;;12_21;12_22;12_22_2006;37
CHOR12;12;2012;22;101;89.6;8.8;9;7;95;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_22;12_22;12_22_2012;97
CHOR12;12;2006;23;411;74.7;3.2;1;1;112;112;NA;NA;NA;3;3;3;5;5;4;;12_22;12_23;12_23_2006;11
CHOR12;12;2012;23;411;74.7;3.2;1;1;115;115;NA;NA;NA;3;1;2;5;6;4;;12_23;12_23;12_23_2012;11
CHOR12;12;2006;24;121;74.9;5.1;1;1;507;482;NA;NA;NA;1;1;1;4;4;4;;12_23;12_24;12_24_2006;11
CHOR12;12;2012;24;121;74.9;5.1;1;1;510;485;NA;NA;NA;1;1;1;4;4;6;;12_24;12_24;12_24_2012;11
CHOR12;12;2006;25;121;74.3;8.3;1;1;297;288;NA;NA;NA;1;1;1;4;4;4;;12_24;12_25;12_25_2006;11
CHOR12;12;2012;25;121;74.3;8.3;1;1;300;290;NA;NA;NA;1;1;1;4;5;5;;12_25;12_25;12_25_2012;11
CHOR12;12;2006;26;411;77;1;1;1;116;124;NA;NA;NA;3;3;3;5;5;4;;12_25;12_26;12_26_2006;11
CHOR12;12;2012;26;411;77;1;1;1;128;136;NA;NA;NA;3;1;2;5;6;4;;12_26;12_26;12_26_2012;11
CHOR12;12;2006;27;121;77.5;4.6;1;1;410;388;NA;NA;NA;1;1;1;4;4;5;;12_26;12_27;12_27_2006;11
CHOR12;12;2012;27;121;77.5;4.6;1;1;412;390;NA;NA;NA;1;1;1;4;4;5;;12_27;12_27;12_27_2012;11
CHOR12;12;2006;28;121;77.2;8.2;1;1;440;438;NA;NA;NA;1;1;1;4;4;6;F5;12_27;12_28;12_28_2006;11
CHOR12;12;2012;28;121;77.2;8.2;1;1;440;440;NA;NA;NA;1;1;1;4;4;5;;12_28;12_28;12_28_2012;11
CHOR12;12;2006;29;101;79.4;3.1;1;1;383;374;NA;NA;NA;2;1;2;4;4;6;;12_28;12_29;12_29_2006;11
CHOR12;12;2012;29;101;79.4;3.1;3;6;380;370;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_29;12_29;12_29_2012;36
CHOR12;12;2006;30;121;60.9;9;1;1;454;460;NA;NA;NA;1;1;1;4;4;6;;12_29;12_30;12_30_2006;11
CHOR12;12;2012;30;121;60.9;9;1;1;455;460;NA;NA;NA;1;1;1;4;4;6;;12_30;12_30;12_30_2012;11
CHOR12;12;2006;31;121;60.9;4.5;1;1;433;440;NA;NA;NA;1;1;1;4;4;6;;12_30;12_31;12_31_2006;11
CHOR12;12;2012;31;121;60.9;4.5;1;1;435;440;NA;NA;NA;1;1;1;4;4;6;;12_31;12_31;12_31_2012;11
CHOR12;12;2006;32;121;61.7;4.5;3;7;205;186;NA;NA;NA;NA;NA;NA;NA;6;NA;;12_31;12_32;12_32_2006;37
CHOR12;12;2012;32;121;61.7;4.5;9;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_32;12_32;12_32_2012;95
CHOR12;12;2006;33;121;66.3;0.8;3;6;274;269;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_32;12_33;12_33_2006;36
CHOR12;12;2012;33;121;66.3;0.8;9;6;275;270;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_33;12_33;12_33_2012;96
CHOR12;12;2006;34;101;66.4;8.5;1;1;317;317;NA;NA;NA;1;1;1;4;4;6;;12_33;12_34;12_34_2006;11
CHOR12;12;2012;34;101;66.4;8.5;1;1;320;320;NA;NA;NA;1;1;1;4;4;6;;12_34;12_34;12_34_2012;11
CHOR12;12;2006;35;101;67.1;0.2;1;1;224;224;NA;NA;NA;2;1;2;4;4;6;;12_34;12_35;12_35_2006;11
CHOR12;12;2012;35;101;67.1;0.2;3;6;226;228;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_35;12_35;12_35_2012;36
CHOR12;12;2006;36;121;64;4.7;3;7;192;201;NA;NA;NA;NA;NA;NA;NA;6;NA;;12_35;12_36;12_36_2006;37
CHOR12;12;2012;36;121;64;4.7;9;8;190;200;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_36;12_36;12_36_2012;98
CHOR12;12;2006;37;121;68.5;9.2;1;1;168;168;NA;NA;NA;2;2;2;5;5;6;;12_36;12_37;12_37_2006;11
CHOR12;12;2012;37;121;68.5;9.2;1;1;175;172;NA;NA;NA;2;1;2;4;5;6;;12_37;12_37;12_37_2012;11
CHOR12;12;2006;38;101;67.4;3.3;1;1;218;221;NA;NA;NA;2;2;2;5;4;6;F2 ;12_37;12_38;12_38_2006;11
CHOR12;12;2012;38;101;67.4;3.3;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_38;12_38;12_38_2012;35
CHOR12;12;2006;39;411;65.8;4.5;1;1;72;72;NA;NA;NA;3;3;3;5;6;4;;12_38;12_39;12_39_2006;11
CHOR12;12;2012;39;411;65.8;4.5;1;1;82;85;NA;NA;NA;3;1;3;5;6;4;;12_39;12_39;12_39_2012;11
CHOR12;12;2006;40;101;67.3;6.6;1;1;433;417;NA;NA;NA;1;1;1;4;4;6;;12_39;12_40;12_40_2006;11
CHOR12;12;2012;40;101;67.3;6.6;1;1;435;420;NA;NA;NA;1;1;1;4;4;6;;12_40;12_40;12_40_2012;11
CHOR12;12;2006;41;101;68.8;5;1;1;301;294;NA;NA;NA;1;1;1;4;4;6;;12_40;12_41;12_41_2006;11
CHOR12;12;2012;41;101;68.8;5;1;1;305;300;NA;NA;NA;1;3;1;6;4;6;S4;12_41;12_41;12_41_2012;11
CHOR12;12;2006;42;101;68.2;6.5;1;1;264;260;22;28.5;21.4;1;1;1;4;4;6;;12_41;12_42;12_42_2006;11
CHOR12;12;2012;42;101;68.2;6.5;1;1;265;262;22;30;22;1;1;2;6;5;6;;12_42;12_42;12_42_2012;11
CHOR12;12;2006;43;101;51.3;1.2;3;7;106;102;NA;NA;NA;NA;NA;NA;NA;6;NA;;12_42;12_43;12_43_2006;37
CHOR12;12;2012;43;101;51.3;1.2;9;7;105;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_43;12_43;12_43_2012;97
CHOR12;12;2006;44;101;52.4;9.4;1;1;319;292;NA;NA;NA;1;1;1;4;4;5;;12_43;12_44;12_44_2006;11
CHOR12;12;2012;44;101;52.4;9.4;1;1;295;320;NA;NA;NA;1;1;2;4;4;6;;12_44;12_44;12_44_2012;11
CHOR12;12;2006;45;101;51.9;2.2;1;1;567;530;NA;NA;NA;1;1;1;4;4;5;;12_44;12_45;12_45_2006;11
CHOR12;12;2012;45;101;51.9;2.2;1;1;570;534;NA;NA;NA;1;1;1;4;4;6;;12_45;12_45;12_45_2012;11
CHOR12;12;2006;46;101;53.7;3.9;3;6;203;210;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_45;12_46;12_46_2006;36
CHOR12;12;2012;46;101;53.7;3.9;9;6;200;210;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_46;12_46;12_46_2012;96
CHOR12;12;2006;47;411;58;9.7;1;1;74;86;NA;NA;NA;3;3;3;5;6;4;G2-1  ;12_46;12_47;12_47_2006;11
CHOR12;12;2012;47;411;58;9.7;1;1;78;91;NA;NA;NA;3;2;3;5;6;4;G51;12_47;12_47;12_47_2012;11
CHOR12;12;2006;48;101;56.4;6.9;1;1;470;465;NA;NA;NA;1;1;1;4;4;5;;12_47;12_48;12_48_2006;11
CHOR12;12;2012;48;101;56.4;6.9;1;1;472;470;NA;NA;NA;1;1;1;4;4;6;;12_48;12_48;12_48_2012;11
CHOR12;12;2006;49;101;57.3;5.3;1;1;312;310;NA;NA;NA;1;1;1;5;4;6;F3;12_48;12_49;12_49_2006;11
CHOR12;12;2012;49;101;57.3;5.3;1;1;315;312;NA;NA;NA;1;1;1;4;4;6;;12_49;12_49;12_49_2012;11
CHOR12;12;2006;50;101;59.7;0.6;1;1;347;360;NA;NA;NA;1;1;1;4;4;6;G2-1  ;12_49;12_50;12_50_2006;11
CHOR12;12;2012;50;101;59.7;0.6;1;1;350;362;NA;NA;NA;1;1;1;4;4;6;;12_50;12_50;12_50_2012;11
CHOR12;12;2006;51;101;41;9.5;3;7;247;259;NA;NA;NA;NA;NA;NA;NA;6;NA;;12_50;12_51;12_51_2006;37
CHOR12;12;2012;51;101;41;9.5;9;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_51;12_51;12_51_2012;95
CHOR12;12;2006;52;411;42;4.2;1;1;67;67;NA;NA;NA;3;3;3;5;6;4;;12_51;12_52;12_52_2006;11
CHOR12;12;2012;52;411;42;4.2;1;1;70;77;NA;NA;NA;3;1;3;5;6;4;F2;12_52;12_52;12_52_2012;11
CHOR12;12;2006;53;411;41.5;7.7;1;1;104;112;NA;NA;NA;3;3;3;5;6;4;F4;12_52;12_53;12_53_2006;11
CHOR12;12;2012;53;411;41.5;7.7;1;1;112;115;NA;NA;NA;3;2;3;5;6;4;F4;12_53;12_53;12_53_2012;11
CHOR12;12;2006;54;101;42.1;6.3;3;6;245;232;NA;NA;NA;NA;NA;NA;NA;NA;NA;P2;12_53;12_54;12_54_2006;36
CHOR12;12;2012;54;101;42.1;6.3;9;6;245;235;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_54;12_54;12_54_2012;96
CHOR12;12;2006;55;121;45.8;4.6;1;1;577;578;NA;NA;NA;1;1;1;4;4;6;;12_54;12_55;12_55_2006;11
CHOR12;12;2012;55;121;45.8;4.6;1;1;580;580;NA;NA;NA;1;1;1;4;4;6;;12_55;12_55;12_55_2012;11
CHOR12;12;2006;56;101;47.2;4;1;1;332;343;NA;NA;NA;1;1;1;4;4;6;;12_55;12_56;12_56_2006;11
CHOR12;12;2012;56;101;47.2;4;3;6;340;330;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_56;12_56;12_56_2012;36
CHOR12;12;2006;57;101;49.5;2.8;1;1;327;320;NA;NA;NA;1;1;1;4;4;6;;12_56;12_57;12_57_2006;11
CHOR12;12;2012;57;101;49.5;2.8;1;1;330;325;NA;NA;NA;1;2;2;5;4;6;G1;12_57;12_57;12_57_2012;11
CHOR12;12;2006;58;411;49.5;1.2;1;1;94;88;NA;NA;NA;3;3;3;5;6;4;;12_57;12_58;12_58_2006;11
CHOR12;12;2012;58;411;49.5;1.2;1;1;98;92;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_58;12_58;12_58_2012;11
CHOR12;12;2006;59;121;49.4;9;1;1;477;495;NA;NA;NA;1;1;1;4;4;6;;12_58;12_59;12_59_2006;11
CHOR12;12;2012;59;121;49.4;9;1;1;480;495;NA;NA;NA;1;1;1;4;4;6;;12_59;12_59;12_59_2012;11
CHOR12;12;2006;60;101;30.3;5.5;1;1;337;335;NA;NA;NA;1;1;1;4;4;6;F5;12_59;12_60;12_60_2006;11
CHOR12;12;2012;60;101;30.3;5.5;1;1;340;338;NA;NA;NA;1;2;2;5;5;6;F7;12_60;12_60;12_60_2012;11
CHOR12;12;2006;61;101;30.3;2.8;1;1;319;332;NA;NA;NA;1;1;1;4;4;5;;12_60;12_61;12_61_2006;11
CHOR12;12;2012;61;101;30.3;2.8;1;1;335;320;NA;NA;NA;1;1;1;4;4;6;;12_61;12_61;12_61_2012;11
CHOR12;12;2006;62;411;32.9;8.7;1;1;62;66;NA;NA;NA;3;3;3;5;6;4;;12_61;12_62;12_62_2006;11
CHOR12;12;2012;62;411;32.9;8.7;1;1;70;75;NA;NA;NA;3;1;2;5;6;4;;12_62;12_62;12_62_2012;11
CHOR12;12;2006;63;101;33.2;9.1;3;6;218;220;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_62;12_63;12_63_2006;36
CHOR12;12;2012;63;101;33.2;9.1;9;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_63;12_63;12_63_2012;95
CHOR12;12;2006;64;121;32.1;6.2;1;1;170;172;NA;NA;NA;2;2;2;5;5;4;;12_63;12_64;12_64_2006;11
CHOR12;12;2012;64;121;32.1;6.2;1;1;175;178;NA;NA;NA;2;2;2;5;5;6;;12_64;12_64;12_64_2012;11
CHOR12;12;2006;65;101;38;4.6;1;1;268;260;NA;NA;NA;1;1;1;4;4;6;F5;12_64;12_65;12_65_2006;11
CHOR12;12;2012;65;101;38;4.6;3;6;270;260;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_65;12_65;12_65_2012;36
CHOR12;12;2006;66;101;38.2;3.1;1;1;318;334;NA;NA;NA;1;1;1;4;4;6;;12_65;12_66;12_66_2006;11
CHOR12;12;2012;66;101;38.2;3.1;1;1;320;335;NA;NA;NA;1;1;1;4;4;6;;12_66;12_66;12_66_2012;11
CHOR12;12;2006;67;101;39.2;9.5;1;1;411;408;NA;NA;NA;1;1;1;4;4;6;;12_66;12_67;12_67_2006;11
CHOR12;12;2012;67;101;39.2;9.5;1;1;415;410;NA;NA;NA;1;1;1;4;4;6;;12_67;12_67;12_67_2012;11
CHOR12;12;2006;68;101;39.3;2.9;3;6;191;184;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_67;12_68;12_68_2006;36
CHOR12;12;2012;68;101;39.3;2.9;9;6;191;185;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_68;12_68;12_68_2012;96
CHOR12;12;2006;69;411;39.2;8.9;1;1;97;98;NA;NA;NA;3;3;3;5;6;4;F2 ;12_68;12_69;12_69_2006;11
CHOR12;12;2012;69;411;39.2;8.9;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_69;12_69;12_69_2012;35
CHOR12;12;2006;70;101;39.8;4.6;3;7;116;117;NA;NA;NA;NA;NA;NA;NA;6;NA;;12_69;12_70;12_70_2006;37
CHOR12;12;2012;70;101;39.8;4.6;9;8;115;115;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_70;12_70;12_70_2012;98
CHOR12;12;2006;71;101;36.6;5.8;1;1;332;347;NA;NA;NA;1;1;1;5;4;4;;12_70;12_71;12_71_2006;11
CHOR12;12;2012;71;101;36.6;5.8;1;1;335;350;NA;NA;NA;1;1;1;4;4;6;;12_71;12_71;12_71_2012;11
CHOR12;12;2006;72;101;39.8;5.4;1;1;330;348;NA;NA;NA;1;1;1;4;4;6;;12_71;12_72;12_72_2006;11
CHOR12;12;2012;72;101;39.8;5.4;1;1;335;350;NA;NA;NA;1;1;1;4;4;6;;12_72;12_72;12_72_2012;11
CHOR12;12;2006;73;121;21;0.8;1;1;480;511;NA;NA;NA;1;1;1;4;4;6;;12_72;12_73;12_73_2006;11
CHOR12;12;2012;73;121;21;0.8;1;1;481;513;NA;NA;NA;1;1;1;4;4;6;;12_73;12_73;12_73_2012;11
CHOR12;12;2006;74;101;26.5;7.4;1;1;504;564;NA;NA;NA;1;1;1;4;4;5;F6;12_73;12_74;12_74_2006;11
CHOR12;12;2012;74;101;26.5;7.4;1;1;505;565;NA;NA;NA;1;1;1;4;4;6;;12_74;12_74;12_74_2012;11
CHOR12;12;2006;75;411;26.1;5.8;1;1;105;94;NA;NA;NA;3;3;3;5;6;4;;12_74;12_75;12_75_2006;11
CHOR12;12;2012;75;411;26.1;5.8;1;1;110;100;NA;NA;NA;3;1;2;5;6;4;;12_75;12_75;12_75_2012;11
CHOR12;12;2006;76;101;27.8;9.1;1;1;610;634;NA;NA;NA;1;1;1;4;4;5;F6;12_75;12_76;12_76_2006;11
CHOR12;12;2012;76;101;27.8;9.1;1;1;610;635;NA;NA;NA;1;1;1;4;4;6;;12_76;12_76;12_76_2012;11
CHOR12;12;2006;77;411;29;4.5;1;1;51;58;NA;NA;NA;3;3;3;5;6;4;;12_76;12_77;12_77_2006;11
CHOR12;12;2012;77;411;29;4.5;1;1;67;71;NA;NA;NA;3;1;3;5;6;4;;12_77;12_77;12_77_2012;11
CHOR12;12;2006;78;411;29;4.5;1;1;60;61;NA;NA;NA;3;3;3;5;6;4;;12_77;12_78;12_78_2006;11
CHOR12;12;2012;78;411;29;4.5;3;8;60;62;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_78;12_78;12_78_2012;38
CHOR12;12;2006;79;411;11;6.4;3;7;72;77;NA;NA;NA;NA;NA;NA;NA;6;NA;;12_78;12_79;12_79_2006;37
CHOR12;12;2012;79;411;11;6.4;9;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_79;12_79;12_79_2012;95
CHOR12;12;2006;80;411;11.1;6.3;1;1;77;79;NA;NA;NA;3;3;3;5;6;4;;12_79;12_80;12_80_2006;11
CHOR12;12;2012;80;411;11.1;6.3;1;1;80;80;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_80;12_80;12_80_2012;11
CHOR12;12;2006;81;411;11.4;5.4;1;1;78;74;NA;NA;NA;3;3;3;5;6;4;F2 ;12_80;12_81;12_81_2006;11
CHOR12;12;2012;81;411;11.4;5.4;3;8;75;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_81;12_81;12_81_2012;38
CHOR12;12;2006;82;411;12.3;4.5;1;1;95;94;NA;NA;NA;3;3;3;5;6;4;;12_81;12_82;12_82_2006;11
CHOR12;12;2012;82;411;12.3;4.5;1;1;102;105;NA;NA;NA;3;1;3;5;6;4;F2;12_82;12_82;12_82_2012;11
CHOR12;12;2006;83;411;12.6;5.4;1;1;162;166;NA;NA;NA;2;2;2;5;5;4;;12_82;12_83;12_83_2006;11
CHOR12;12;2012;83;411;12.6;5.4;1;1;169;164;NA;NA;NA;3;1;2;5;6;4;F2;12_83;12_83;12_83_2012;11
CHOR12;12;2006;84;411;13.5;4.3;1;1;212;264;NA;NA;NA;2;2;2;5;4;4;;12_83;12_84;12_84_2006;11
CHOR12;12;2012;84;411;13.5;4.3;1;1;225;272;NA;NA;NA;2;2;2;5;6;5;G1;12_84;12_84;12_84_2012;11
CHOR12;12;2006;85;411;13.5;2.1;1;1;91;83;NA;NA;NA;3;3;3;5;6;4;F2 ;12_84;12_85;12_85_2006;11
CHOR12;12;2012;85;411;13.5;2.1;1;1;95;85;NA;NA;NA;3;2;3;5;6;4;F2;12_85;12_85;12_85_2012;11
CHOR12;12;2006;86;411;13.5;4.3;1;1;92;100;NA;NA;NA;3;3;3;5;6;4;;12_85;12_86;12_86_2006;11
CHOR12;12;2012;86;411;13.5;4.3;1;1;110;105;NA;NA;NA;3;1;2;5;6;4;;12_86;12_86;12_86_2012;11
CHOR12;12;2006;87;101;14;9.5;1;1;506;583;NA;NA;NA;1;1;1;4;4;5;F6;12_86;12_87;12_87_2006;11
CHOR12;12;2012;87;101;14;9.5;1;1;510;585;NA;NA;NA;1;1;1;4;4;6;;12_87;12_87;12_87_2012;11
CHOR12;12;2006;88;411;19;0.8;1;1;141;146;NA;NA;NA;2;2;3;5;6;4;;12_87;12_88;12_88_2006;11
CHOR12;12;2012;88;411;19;0.8;1;1;143;150;NA;NA;NA;3;1;2;5;6;4;;12_88;12_88;12_88_2012;11
CHOR12;12;2006;89;411;16.5;6.6;1;1;247;212;18;29.2;20.7;1;1;1;4;4;4;;12_88;12_89;12_89_2006;11
CHOR12;12;2012;89;411;16.5;6.6;1;1;250;215;22;31;22;1;1;3;4;6;5;;12_89;12_89;12_89_2012;11
CHOR12;12;2006;90;101;17;8;1;1;540;512;NA;NA;NA;1;1;1;4;4;5;F6;12_89;12_90;12_90_2006;11
CHOR12;12;2012;90;101;17;8;1;1;540;515;NA;NA;NA;1;1;1;4;4;6;;12_90;12_90;12_90_2012;11
CHOR12;12;2006;91;101;18.4;9.3;1;1;462;448;NA;NA;NA;1;1;1;4;4;6;F3;12_90;12_91;12_91_2006;11
CHOR12;12;2012;91;101;18.4;9.3;1;1;466;450;NA;NA;NA;1;1;1;4;4;6;;12_91;12_91;12_91_2012;11
CHOR12;12;2006;92;101;19;9.3;3;6;183;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;F3;12_91;12_92;12_92_2006;36
CHOR12;12;2012;92;101;19;9.3;9;6;180;180;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_92;12_92;12_92_2012;96
CHOR12;12;2006;93;101;18.2;7;3;7;217;210;NA;NA;NA;NA;NA;NA;NA;6;NA;;12_92;12_93;12_93_2006;37
CHOR12;12;2012;93;101;18.2;7;9;7;215;210;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_93;12_93;12_93_2012;97
CHOR12;12;2006;94;411;19.8;8;1;1;113;110;NA;NA;NA;3;2;3;5;6;4;G5-1 ;12_93;12_94;12_94_2006;11
CHOR12;12;2012;94;411;19.8;8;1;1;115;110;NA;NA;NA;3;2;2;5;6;4;G51;12_94;12_94;12_94_2012;11
CHOR12;12;2006;95;411;1.5;4.1;1;1;105;102;NA;NA;NA;3;3;3;5;6;4;F2 ;12_94;12_95;12_95_2006;11
CHOR12;12;2012;95;411;1.5;4.1;1;1;107;110;NA;NA;NA;3;1;3;5;6;4;F2;12_95;12_95;12_95_2012;11
CHOR12;12;2006;97;411;3;6.2;1;1;82;84;NA;NA;NA;3;3;3;5;6;4;F2, G2-1  ;12_95;12_97;12_97_2006;11
CHOR12;12;2012;97;411;3;6.2;1;1;105;105;NA;NA;NA;3;3;3;6;5;4;F2;12_97;12_97;12_97_2012;11
CHOR12;12;2006;98;101;4;9.3;1;1;587;518;NA;NA;NA;1;1;1;4;4;6;F6;12_97;12_98;12_98_2006;11
CHOR12;12;2012;98;101;4;9.3;1;1;590;520;NA;NA;NA;1;1;1;4;4;6;;12_98;12_98;12_98_2012;11
CHOR12;12;2006;99;101;4.9;0.8;1;1;504;505;NA;NA;NA;1;1;1;4;4;5;F6;12_98;12_99;12_99_2006;11
CHOR12;12;2012;99;101;4.9;0.8;1;1;505;505;NA;NA;NA;1;1;1;4;4;6;;12_99;12_99;12_99_2012;11
CHOR12;12;2006;100;101;7;7.8;1;1;403;404;NA;NA;NA;1;1;1;4;4;6;F6;12_99;12_100;12_100_2006;11
CHOR12;12;2012;100;101;7;7.8;1;1;405;405;NA;NA;NA;1;1;1;4;4;6;;12_100;12_100;12_100_2012;11
CHOR12;12;2006;101;121;4.6;2.7;1;1;405;370;NA;NA;NA;1;1;1;4;4;6;F6;12_100;12_101;12_101_2006;11
CHOR12;12;2012;101;121;4.6;2.7;3;8;400;366;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_101;12_101;12_101_2012;38
CHOR12;12;2006;102;101;5.1;3.2;1;1;577;658;NA;NA;NA;1;1;1;4;4;5;F6;12_101;12_102;12_102_2006;11
CHOR12;12;2012;102;101;5.1;3.2;1;1;580;660;NA;NA;NA;1;1;1;4;4;6;;12_102;12_102;12_102_2012;11
CHOR12;12;2006;103;411;5.2;0.7;1;1;131;114;NA;NA;NA;3;3;3;5;6;4;;12_102;12_103;12_103_2006;11
CHOR12;12;2012;103;411;5.2;0.7;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_103;12_103;12_103_2012;35
CHOR12;12;2006;104;121;7.3;8.4;1;1;107;110;NA;NA;NA;3;3;3;5;6;4;;12_103;12_104;12_104_2006;11
CHOR12;12;2012;104;121;7.3;8.4;1;1;112;112;NA;NA;NA;3;2;3;5;6;5;G1;12_104;12_104;12_104_2012;11
CHOR12;12;2006;105;121;1.7;6.4;1;1;310;288;NA;NA;NA;1;1;1;5;5;5;P3;12_104;12_105;12_105_2006;11
CHOR12;12;2012;105;121;1.7;6.4;3;6;310;300;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_105;12_105;12_105_2012;36
CHOR12;12;2006;106;101;1;4.4;1;1;298;282;NA;NA;NA;1;1;1;4;5;6;;12_105;12_106;12_106_2006;11
CHOR12;12;2012;106;101;1;4.4;1;1;300;287;NA;NA;NA;1;3;2;6;4;6;S4;12_106;12_106;12_106_2012;11
CHOR12;12;2006;107;101;2.8;2.8;3;7;214;202;NA;NA;NA;NA;NA;NA;NA;6;NA;;12_106;12_107;12_107_2006;37
CHOR12;12;2012;107;101;2.8;2.8;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_107;12_107;12_107_2012;99
CHOR12;12;2006;108;441;2.7;6.7;1;1;461;451;NA;NA;NA;1;2;1;5;5;4;P3, F7;12_107;12_108;12_108_2006;11
CHOR12;12;2012;108;441;2.7;6.7;1;1;465;455;NA;NA;NA;1;2;3;5;6;4;F7;12_108;12_108;12_108_2012;11
CHOR12;12;2006;109;101;3.3;2.8;1;1;492;518;NA;NA;NA;1;1;1;4;4;6;;12_108;12_109;12_109_2006;11
CHOR12;12;2012;109;101;3.3;2.8;1;1;495;520;NA;NA;NA;1;1;1;4;4;6;;12_109;12_109;12_109_2012;11
CHOR12;12;2006;110;411;10.8;19.6;1;1;98;80;NA;NA;NA;3;3;3;5;6;4;;12_109;12_110;12_110_2006;11
CHOR12;12;2012;110;411;10.8;19.6;1;1;100;82;NA;NA;NA;3;1;3;5;6;4;;12_110;12_110;12_110_2012;11
CHOR12;12;2006;111;121;11.2;15.9;1;1;476;525;NA;NA;NA;1;1;1;4;4;6;;12_110;12_111;12_111_2006;11
CHOR12;12;2012;111;121;11.2;15.9;1;1;480;525;NA;NA;NA;1;1;1;4;4;6;;12_111;12_111;12_111_2012;11
CHOR12;12;2006;112;101;11.6;13.5;3;7;214;208;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_111;12_112;12_112_2006;37
CHOR12;12;2012;112;101;11.6;13.5;9;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;12_112;12_112;12_112_2012;99
CHOR12;12;2006;113;101;10.9;18.3;1;1;444;450;NA;NA;NA;1;1;1;4;4;6;;12_112;12_113;12_113_2006;11
CHOR12;12;2012;113;101;10.9;18.3;1;1;445;452;NA;NA;NA;1;1;1;4;4;6;;12_113;12_113;12_113_2012;11
CHOR12;12;2006;114;101;11.6;13.2;1;1;353;354;NA;NA;NA;1;1;1;4;4;6;;12_113;12_114;12_114_2006;11
CHOR12;12;2012;114;101;11.6;13.2;1;1;355;355;NA;NA;NA;1;1;1;4;4;6;;12_114;12_114;12_114_2012;11
CHOR12;12;2006;115;121;13.3;17.7;1;1;378;408;NA;NA;NA;1;1;1;4;4;5;;12_114;12_115;12_115_2006;11
CHOR12;12;2012;115;121;13.3;17.7;1;1;380;410;NA;NA;NA;1;1;1;4;4;6;;12_115;12_115;12_115_2012;11
CHOR12;12;2006;116;411;13.6;19;1;1;112;99;NA;NA;NA;3;3;3;5;6;4;;12_115;12_116;12_116_2006;11
CHOR12;12;2012;116;411;13.6;19;1;1;128;115;NA;NA;NA;3;1;2;5;6;4;;12_116;12_116;12_116_2012;11
CHOR12;12;2006;117;411;12.4;13.1;1;1;90;78;NA;NA;NA;3;3;3;5;6;4;;12_116;12_117;12_117_2006;11
CHOR12;12;2012;117;411;12.4;13.1;1;1;92;87;NA;NA;NA;3;1;3;5;6;4;;12_117;12_117;12_117_2012;11
CHOR12;12;2006;118;101;16.9;17.5;1;1;258;272;NA;NA;NA;1;1;1;4;4;5;;12_117;12_118;12_118_2006;11
CHOR12;12;2012;118;101;16.9;17.5;1;1;260;278;NA;NA;NA;1;1;2;4;4;6;;12_118;12_118;12_118_2012;11
